日期,时间,行业,行业指数,涨跌幅,流入资金(亿),流出资金(亿),净额(亿),公司家数,领涨股,领涨股涨跌幅,领涨股当前价(元)
2018-01-24,09:35,通信服务,2650.44,-0.47%,2.93,2.32,0.60,42,上海钢联,1.73%,58.70
2018-01-24,09:35,计算机应用,7463.91,-0.09%,2.86,3.43,-0.57,160,万兴科技,10.00%,34.88
2018-01-24,09:35,光学光电子,3083.81,-0.12%,2.45,4.59,-2.14,59,木林森,9.22%,55.21
2018-01-24,09:35,化学制药,3708.78,0.04%,2.30,3.93,-1.63,90,九洲药业,10.02%,18.01
2018-01-24,09:35,电气设备,3280.35,-0.30%,2.28,2.71,-0.43,191,弘讯科技,4.21%,8.67
2018-01-24,09:35,饮料制造,2163.48,-0.57%,1.88,1.66,0.22,41,口子窖,0.23%,51.12
2018-01-24,09:35,燃气水务,1691.29,0.51%,1.80,1.67,0.13,37,贵州燃气,5.77%,31.00
2018-01-24,09:35,汽车零部件,3004.56,-0.30%,1.64,1.84,-0.20,106,湘油泵,10.00%,33.11
2018-01-24,09:35,钢铁,1472.13,-0.21%,1.59,1.73,-0.14,32,南钢股份,0.76%,5.32
2018-01-24,09:35,专用设备,3462.62,-0.34%,1.49,2.14,-0.65,142,天永智能,9.99%,31.94
2018-01-24,09:35,白色家电,3515.75,-0.53%,1.43,1.91,-0.49,48,三花智控,0.79%,20.47
2018-01-24,09:35,物流,4980.22,0.58%,1.31,0.90,0.41,35,德邦股份,9.97%,12.35
2018-01-24,09:35,半导体及元件,3436,-0.21%,1.27,1.74,-0.47,73,江海股份,2.39%,9.42
2018-01-24,09:35,煤炭开采,1435.07,-0.52%,1.25,1.67,-0.43,33,*ST平能,1.98%,5.15
2018-01-24,09:35,传媒,2802.83,-0.20%,1.23,1.52,-0.28,103,蓝色光标,4.56%,6.19
2018-01-24,09:35,电子制造,4735.89,-0.19%,1.22,1.10,0.12,48,盈趣科技,10.00%,63.13
2018-01-24,09:35,建筑材料,3972.69,-0.25%,1.10,1.49,-0.38,72,洛阳玻璃,0.83%,20.58
2018-01-24,09:35,通信设备,3242.46,-0.25%,1.04,1.33,-0.29,87,宜通世纪,1.13%,10.71
2018-01-24,09:35,化工合成材料,3329.48,-0.17%,0.95,0.97,-0.02,77,荣盛石化,1.86%,15.31
2018-01-24,09:35,环保工程,4542.25,-0.31%,0.93,1.23,-0.29,42,鹏鹞环保,1.71%,23.27
2018-01-24,09:35,生物制品,5540.59,0.00%,0.92,0.83,0.09,49,九强生物,2.83%,15.64
2018-01-24,09:35,其他电子,4012.08,-0.37%,0.90,0.89,0.01,48,飞乐音响,1.46%,9.70
2018-01-24,09:35,农产品加工,2768.88,-0.06%,0.82,0.89,-0.07,37,傲农生物,5.59%,20.20
2018-01-24,09:35,公路铁路运输,992.394,0.02%,0.75,0.45,0.30,24,铁龙物流,1.36%,10.43
2018-01-24,09:35,电力,1049.98,0.00%,0.75,0.99,-0.24,70,穗恒运A,8.52%,8.79
2018-01-24,09:35,新材料,4205.71,-0.26%,0.71,1.04,-0.33,34,璞泰来,2.97%,48.48
2018-01-24,09:35,机场航运,2196.41,-0.38%,0.71,0.88,-0.17,11,春秋航空,0.31%,35.42
2018-01-24,09:35,中药,2960.39,-0.08%,0.66,1.47,-0.81,68,振东制药,9.96%,14.24
2018-01-24,09:35,汽车整车,1625.9,-0.12%,0.61,0.71,-0.10,25,中国重汽,1.18%,17.19
2018-01-24,09:35,港口航运,905.498,-0.24%,0.61,0.77,-0.17,28,上港集团,1.09%,7.39
2018-01-24,09:35,通用设备,3400.93,-0.28%,0.58,0.92,-0.33,152,华菱精工,43.98%,14.70
2018-01-24,09:35,医疗器械服务,7395.83,-0.15%,0.50,0.39,0.11,55,华大基因,1.28%,187.58
2018-01-24,09:35,包装印刷,2588.13,-0.38%,0.50,0.50,-0.00,35,英联股份,2.00%,19.37
2018-01-24,09:35,食品加工制造,3388.19,-0.30%,0.49,0.67,-0.18,50,洽洽食品,1.30%,15.60
2018-01-24,09:35,视听器材,2563.14,-0.68%,0.46,0.41,0.06,13,海信电器,0.43%,16.20
2018-01-24,09:35,采掘服务,1261.77,0.70%,0.46,0.36,0.10,15,中曼石油,3.73%,45.30
2018-01-24,09:35,非汽车交运,3096.85,-0.24%,0.45,0.48,-0.03,20,上海凤凰,0.84%,19.13
2018-01-24,09:35,计算机设备,2541.84,-0.36%,0.45,0.64,-0.19,47,新北洋,0.79%,12.79
2018-01-24,09:35,石油矿业开采,1793.17,-0.20%,0.44,0.65,-0.21,13,洲际油气,1.15%,4.40
2018-01-24,09:35,造纸,1804.93,-0.34%,0.41,0.49,-0.09,21,岳阳林纸,0.30%,6.61
2018-01-24,09:35,贸易,2689.65,-0.34%,0.36,0.55,-0.19,33,上海物贸,1.01%,14.96
2018-01-24,09:35,养殖业,2733.29,-0.40%,0.36,0.41,-0.05,23,牧原股份,0.47%,62.51
2018-01-24,09:35,国防军工,1278.06,-0.36%,0.36,0.57,-0.22,40,新余国科,0.56%,36.10
2018-01-24,09:35,服装家纺,2694.04,-0.20%,0.35,0.47,-0.12,52,浪莎股份,4.18%,26.39
2018-01-24,09:35,景点及旅游,2489.89,-0.26%,0.28,0.19,0.09,23,中国国旅,2.31%,50.10
2018-01-24,09:35,家用轻工,3827.12,-0.18%,0.27,0.35,-0.08,69,晨光文具,2.95%,25.12
2018-01-24,09:35,纺织制造,1996.9,-0.05%,0.21,0.18,0.03,40,旷达科技,1.23%,5.76
2018-01-24,09:35,种植业与林业,2463.95,-0.89%,0.20,0.39,-0.19,20,吉林森工,0.51%,7.82
2018-01-24,09:35,综合,1938.64,-0.32%,0.13,0.19,-0.06,27,ST山水,0.86%,15.31
2018-01-24,09:35,化工新材料,4113.84,-0.19%,0.12,0.11,0.01,15,石大胜华,0.44%,22.96
2018-01-24,09:35,园区开发,1919.86,-0.09%,0.11,0.19,-0.07,10,外高桥,1.17%,19.05
2018-01-24,09:35,仪器仪表,2841.79,-0.10%,0.10,0.11,-0.01,28,安车检测,1.59%,70.41
2018-01-24,09:35,医药商业,4932.2,-0.14%,0.09,0.16,-0.07,22,嘉事堂,0.63%,27.15
2018-01-24,09:35,交运设备服务,1171.64,-0.10%,0.04,0.07,-0.03,11,广汇汽车,1.01%,8.01
2018-01-24,09:35,酒店及餐饮,1315.49,-0.48%,0.03,0.05,-0.01,9,岭南控股,0.17%,11.45
2018-01-24,09:35,农业服务,7480.92,-0.09%,0.03,0.03,-0.00,9,生物股份,0.78%,31.10
2018-01-24,09:35,公交,1221.4,-0.39%,0.02,0.05,-0.03,8,锦江投资,0.73%,15.15
2018-01-24,09:40,银行,1246.23,-0.32%,34.31,30.09,4.22,52,招商银行,2.61%,34.94
2018-01-24,09:40,证券,1354.53,1.55%,26.43,18.04,8.39,36,西部证券,4.72%,13.76
2018-01-24,09:40,房地产开发,2399.62,-0.01%,16.29,15.29,1.00,127,阳光股份,9.97%,8.49
2018-01-24,09:40,有色冶炼加工,2003.01,-0.86%,9.19,16.04,-6.85,80,白银有色,4.50%,7.43
2018-01-24,09:40,建筑装饰,3892.18,-0.25%,7.44,7.00,0.45,118,花王股份,4.18%,13.20
2018-01-24,09:40,化学制品,3549.81,-0.32%,7.24,8.38,-1.14,188,中石科技,7.93%,62.99
2018-01-24,09:40,保险及其他,2973.45,0.02%,6.28,7.00,-0.72,27,中国太保,1.20%,41.46
2018-01-24,09:40,零售,1589.55,0.22%,5.64,3.60,2.04,76,美凯龙,4.73%,22.58
2018-01-24,09:40,计算机应用,7462.69,-0.10%,5.45,6.81,-1.36,160,汇金科技,10.01%,43.64
2018-01-24,09:40,基础化学,2410.57,-0.39%,5.27,5.20,0.07,45,卫星石化,1.93%,19.50
2018-01-24,09:40,光学光电子,3077.42,-0.33%,4.84,10.15,-5.31,59,木林森,5.06%,53.11
2018-01-24,09:40,通信服务,2652.27,-0.40%,4.72,4.28,0.44,42,上海钢联,2.41%,59.10
2018-01-24,09:40,化学制药,3707.54,0.01%,4.05,6.51,-2.46,90,九洲药业,10.02%,18.01
2018-01-24,09:40,电气设备,3277.02,-0.40%,3.92,5.01,-1.08,191,弘讯科技,3.97%,8.65
2018-01-24,09:40,饮料制造,2157.57,-0.84%,3.68,4.89,-1.21,41,口子窖,0.86%,51.44
2018-01-24,09:40,燃气水务,1691.68,0.53%,3.28,2.97,0.30,37,贵州燃气,6.07%,31.09
2018-01-24,09:40,钢铁,1468.43,-0.46%,3.10,3.46,-0.37,32,*ST重钢,0.89%,2.26
2018-01-24,09:40,专用设备,3459.39,-0.43%,2.86,4.21,-1.35,142,天永智能,9.99%,31.94
2018-01-24,09:40,汽车零部件,3002.48,-0.37%,2.84,3.36,-0.52,106,湘油泵,10.00%,33.11
2018-01-24,09:40,传媒,2804.64,-0.14%,2.76,2.97,-0.20,103,蓝色光标,5.74%,6.26
2018-01-24,09:40,白色家电,3505.84,-0.81%,2.33,3.51,-1.18,48,奥马电器,0.40%,19.96
2018-01-24,09:40,通信设备,3238.15,-0.38%,2.25,3.67,-1.42,87,海能达,1.77%,14.98
2018-01-24,09:40,半导体及元件,3429.31,-0.41%,2.14,3.37,-1.23,73,江海股份,1.30%,9.32
2018-01-24,09:40,电子制造,4721.74,-0.49%,2.14,2.52,-0.37,48,盈趣科技,10.00%,63.13
2018-01-24,09:40,物流,4999.57,0.98%,2.09,1.65,0.45,35,上海雅仕,10.01%,34.17
2018-01-24,09:40,煤炭开采,1429.21,-0.93%,1.96,3.34,-1.38,33,*ST平能,0.99%,5.10
2018-01-24,09:40,建筑材料,3965.51,-0.43%,1.95,2.95,-1.00,72,海南瑞泽,1.29%,12.57
2018-01-24,09:40,环保工程,4537.28,-0.42%,1.79,2.42,-0.63,42,鹏鹞环保,3.63%,23.71
2018-01-24,09:40,生物制品,5533.38,-0.13%,1.69,1.58,0.10,49,九强生物,3.22%,15.70
2018-01-24,09:40,其他电子,4006.78,-0.50%,1.60,1.83,-0.23,48,宏达电子,1.22%,29.11
2018-01-24,09:40,化工合成材料,3325.63,-0.28%,1.56,1.82,-0.25,77,华谊集团,2.97%,9.37
2018-01-24,09:40,新材料,4197.81,-0.44%,1.44,2.45,-1.01,34,璞泰来,4.06%,48.99
2018-01-24,09:40,公路铁路运输,991.968,-0.03%,1.40,0.97,0.43,24,山东高速,1.40%,6.50
2018-01-24,09:40,电力,1049.01,-0.09%,1.38,1.78,-0.40,70,穗恒运A,6.17%,8.60
2018-01-24,09:40,农产品加工,2763.45,-0.26%,1.30,1.51,-0.21,37,佩蒂股份,5.45%,44.49
2018-01-24,09:40,中药,2959.01,-0.13%,1.25,2.31,-1.06,68,振东制药,10.04%,14.25
2018-01-24,09:40,机场航运,2193.24,-0.53%,1.23,2.02,-0.79,11,深圳机场,0.11%,9.01
2018-01-24,09:40,通用设备,3398.23,-0.35%,1.16,1.79,-0.62,152,华菱精工,43.98%,14.70
2018-01-24,09:40,采掘服务,1263.52,0.84%,1.11,0.79,0.33,15,中曼石油,5.11%,45.90
2018-01-24,09:40,港口航运,905.166,-0.28%,1.04,1.34,-0.30,28,南京港,1.06%,13.28
2018-01-24,09:40,汽车整车,1621.84,-0.37%,1.04,1.63,-0.59,25,中国重汽,1.77%,17.29
2018-01-24,09:40,医疗器械服务,7391.05,-0.22%,1.02,0.90,0.11,55,三诺生物,4.16%,21.54
2018-01-24,09:40,食品加工制造,3390.8,-0.23%,0.97,1.38,-0.41,50,洽洽食品,1.62%,15.65
2018-01-24,09:40,计算机设备,2539.16,-0.47%,0.93,1.55,-0.63,47,新北洋,1.02%,12.82
2018-01-24,09:40,养殖业,2731.33,-0.47%,0.78,0.80,-0.01,23,国联水产,0.84%,7.20
2018-01-24,09:40,非汽车交运,3091.19,-0.43%,0.76,1.21,-0.45,20,华铁股份,0.75%,8.06
2018-01-24,09:40,家用轻工,3822.16,-0.30%,0.74,0.84,-0.10,69,晨光文具,2.95%,25.12
2018-01-24,09:40,包装印刷,2584.6,-0.52%,0.73,0.90,-0.17,35,英联股份,1.42%,19.26
2018-01-24,09:40,贸易,2689.69,-0.33%,0.73,1.10,-0.37,33,上海物贸,2.97%,15.25
2018-01-24,09:40,视听器材,2554.81,-1.00%,0.71,0.82,-0.11,13,海信电器,0.62%,16.22
2018-01-24,09:40,国防军工,1275.95,-0.52%,0.65,1.11,-0.46,40,景嘉微,1.46%,52.10
2018-01-24,09:40,石油矿业开采,1789.66,-0.39%,0.63,1.00,-0.37,13,洲际油气,1.15%,4.40
2018-01-24,09:40,造纸,1798.5,-0.69%,0.61,1.16,-0.54,21,京华激光,0.19%,42.99
2018-01-24,09:40,景点及旅游,2492.67,-0.15%,0.57,0.42,0.15,23,中国国旅,2.76%,50.32
2018-01-24,09:40,服装家纺,2691.8,-0.29%,0.56,0.84,-0.28,52,开开实业,3.68%,11.00
2018-01-24,09:40,纺织制造,1996.28,-0.08%,0.40,0.34,0.06,40,*ST众和,4.68%,4.47
2018-01-24,09:40,种植业与林业,2463.13,-0.92%,0.35,0.80,-0.45,20,吉林森工,0.51%,7.82
2018-01-24,09:40,园区开发,1921.98,0.02%,0.28,0.33,-0.04,10,外高桥,1.22%,19.06
2018-01-24,09:40,综合,1934.67,-0.52%,0.27,0.43,-0.17,27,高新发展,0.47%,8.56
2018-01-24,09:40,化工新材料,4099.67,-0.54%,0.23,0.30,-0.07,15,石大胜华,0.44%,22.96
2018-01-24,09:40,医药商业,4927.03,-0.25%,0.21,0.35,-0.14,22,嘉事堂,0.81%,27.20
2018-01-24,09:40,仪器仪表,2837.14,-0.27%,0.18,0.27,-0.09,28,安车检测,3.07%,71.44
2018-01-24,09:40,交运设备服务,1170.76,-0.18%,0.08,0.15,-0.07,11,中国中期,0.50%,15.96
2018-01-24,09:40,酒店及餐饮,1314.67,-0.54%,0.08,0.10,-0.02,9,岭南控股,0.35%,11.47
2018-01-24,09:40,农业服务,7469.02,-0.25%,0.07,0.08,-0.01,9,普莱柯,0.55%,21.81
2018-01-24,09:40,公交,1226.31,0.01%,0.05,0.07,-0.02,8,锦江投资,1.13%,15.21
2018-01-24,09:45,银行,1255.98,0.46%,51.97,40.32,11.65,52,招商银行,3.08%,35.10
2018-01-24,09:45,证券,1352.19,1.38%,33.49,25.95,7.54,36,西部证券,4.95%,13.79
2018-01-24,09:45,房地产开发,2406.94,0.29%,26.67,22.29,4.38,127,阳光股份,9.97%,8.49
2018-01-24,09:45,有色冶炼加工,2002.42,-0.89%,12.12,21.10,-8.98,80,白银有色,4.22%,7.41
2018-01-24,09:45,建筑装饰,3894.23,-0.20%,10.83,9.95,0.88,118,设研院,5.08%,92.00
2018-01-24,09:45,化学制品,3549.56,-0.33%,9.90,11.51,-1.61,188,中欣氟材,3.90%,46.08
2018-01-24,09:45,保险及其他,2968.28,-0.15%,8.56,10.74,-2.17,27,华金资本,1.45%,11.86
2018-01-24,09:45,计算机应用,7463.58,-0.09%,8.17,10.08,-1.91,160,汇金科技,10.01%,43.64
2018-01-24,09:45,零售,1588.53,0.16%,7.79,4.58,3.21,76,美凯龙,5.80%,22.81
2018-01-24,09:45,光学光电子,3074.35,-0.43%,7.43,15.19,-7.76,59,木林森,5.14%,53.15
2018-01-24,09:45,基础化学,2409.79,-0.43%,6.32,6.57,-0.26,45,卫星石化,1.05%,19.33
2018-01-24,09:45,通信服务,2650.73,-0.45%,6.12,5.78,0.34,42,上海钢联,5.72%,61.00
2018-01-24,09:45,化学制药,3707.05,-0.00%,6.09,8.54,-2.45,90,九洲药业,10.02%,18.01
2018-01-24,09:45,饮料制造,2163.63,-0.57%,5.48,6.85,-1.37,41,伊力特,1.74%,29.81
2018-01-24,09:45,电气设备,3271.42,-0.57%,5.21,7.47,-2.26,191,弘讯科技,3.73%,8.63
2018-01-24,09:45,钢铁,1468.38,-0.46%,4.37,4.85,-0.49,32,*ST重钢,1.79%,2.28
2018-01-24,09:45,专用设备,3458.31,-0.46%,4.20,6.10,-1.90,142,天永智能,9.99%,31.94
2018-01-24,09:45,传媒,2804.12,-0.15%,4.19,4.48,-0.29,103,蓝色光标,7.43%,6.36
2018-01-24,09:45,燃气水务,1691.28,0.51%,4.10,3.90,0.20,37,贵州燃气,4.74%,30.72
2018-01-24,09:45,汽车零部件,3000.81,-0.42%,3.71,4.83,-1.13,106,湘油泵,10.00%,33.11
2018-01-24,09:45,通信设备,3237.57,-0.40%,3.54,6.09,-2.55,87,海能达,2.04%,15.02
2018-01-24,09:45,白色家电,3506.31,-0.80%,3.37,5.19,-1.82,48,*ST圣莱,0.53%,9.43
2018-01-24,09:45,电子制造,4717.04,-0.59%,3.25,4.32,-1.06,48,盈趣科技,10.00%,63.13
2018-01-24,09:45,半导体及元件,3425.99,-0.50%,3.08,5.13,-2.05,73,法拉电子,1.82%,46.33
2018-01-24,09:45,建筑材料,3962.31,-0.51%,2.76,4.66,-1.90,72,金圆股份,1.25%,15.39
2018-01-24,09:45,物流,5003.6,1.06%,2.68,2.27,0.41,35,上海雅仕,10.01%,34.17
2018-01-24,09:45,煤炭开采,1428.21,-0.99%,2.50,4.65,-2.15,33,*ST平能,1.39%,5.12
2018-01-24,09:45,环保工程,4529.34,-0.60%,2.40,3.41,-1.02,42,鹏鹞环保,3.63%,23.71
2018-01-24,09:45,其他电子,4005.88,-0.53%,2.28,2.68,-0.39,48,宏达电子,1.53%,29.20
2018-01-24,09:45,生物制品,5528.98,-0.21%,2.23,2.35,-0.12,49,九强生物,3.29%,15.71
2018-01-24,09:45,化工合成材料,3323.79,-0.34%,2.13,2.89,-0.77,77,S佳通,3.09%,26.00
2018-01-24,09:45,新材料,4196.1,-0.48%,2.11,3.61,-1.50,34,璞泰来,4.50%,49.20
2018-01-24,09:45,公路铁路运输,995.278,0.31%,2.10,1.40,0.70,24,皖通高速,3.62%,11.46
2018-01-24,09:45,电力,1048.52,-0.14%,2.03,2.62,-0.59,70,穗恒运A,4.82%,8.49
2018-01-24,09:45,中药,2958.15,-0.16%,1.94,3.42,-1.48,68,振东制药,10.04%,14.25
2018-01-24,09:45,通用设备,3396.78,-0.40%,1.81,2.83,-1.01,152,华菱精工,43.98%,14.70
2018-01-24,09:45,采掘服务,1264.01,0.88%,1.79,1.15,0.64,15,中曼石油,5.31%,45.99
2018-01-24,09:45,机场航运,2193.67,-0.51%,1.74,2.68,-0.94,11,中信海直,0.32%,9.40
2018-01-24,09:45,农产品加工,2761.08,-0.34%,1.69,2.19,-0.50,37,佩蒂股份,5.67%,44.58
2018-01-24,09:45,港口航运,907.853,0.02%,1.63,1.79,-0.16,28,中远海控,1.16%,6.99
2018-01-24,09:45,食品加工制造,3392.22,-0.18%,1.61,2.05,-0.44,50,元祖股份,4.80%,20.08
2018-01-24,09:45,汽车整车,1620.15,-0.47%,1.53,2.40,-0.88,25,中国重汽,1.65%,17.27
2018-01-24,09:45,医疗器械服务,7391.84,-0.21%,1.49,1.56,-0.07,55,三诺生物,7.35%,22.20
2018-01-24,09:45,计算机设备,2538.92,-0.48%,1.38,2.28,-0.90,47,新北洋,1.18%,12.84
2018-01-24,09:45,养殖业,2730.31,-0.51%,1.31,1.20,0.11,23,罗牛山,1.34%,9.05
2018-01-24,09:45,家用轻工,3821.37,-0.33%,1.23,1.35,-0.12,69,晨光文具,2.87%,25.10
2018-01-24,09:45,非汽车交运,3085.38,-0.61%,1.14,1.90,-0.75,20,华铁股份,0.50%,8.04
2018-01-24,09:45,贸易,2692.53,-0.23%,1.05,1.49,-0.44,33,上海物贸,2.90%,15.24
2018-01-24,09:45,国防军工,1275.16,-0.58%,1.04,1.65,-0.60,40,景嘉微,1.27%,52.00
2018-01-24,09:45,包装印刷,2584.88,-0.51%,1.03,1.27,-0.24,35,英联股份,3.37%,19.63
2018-01-24,09:45,造纸,1797.54,-0.74%,0.93,1.75,-0.82,21,青山纸业,0.26%,3.92
2018-01-24,09:45,视听器材,2557.61,-0.89%,0.93,1.21,-0.28,13,海信电器,0.43%,16.20
2018-01-24,09:45,服装家纺,2693.89,-0.21%,0.91,1.13,-0.22,52,开开实业,3.11%,10.94
2018-01-24,09:45,景点及旅游,2495.48,-0.04%,0.81,0.73,0.08,23,中国国旅,2.19%,50.04
2018-01-24,09:45,石油矿业开采,1788.41,-0.46%,0.81,1.28,-0.48,13,洲际油气,0.92%,4.39
2018-01-24,09:45,园区开发,1928.23,0.34%,0.55,0.50,0.05,10,外高桥,2.60%,19.32
2018-01-24,09:45,纺织制造,1995.83,-0.10%,0.53,0.46,0.07,40,*ST众和,3.75%,4.43
2018-01-24,09:45,种植业与林业,2461.01,-1.01%,0.49,1.05,-0.56,20,吉林森工,0.39%,7.81
2018-01-24,09:45,综合,1933.8,-0.57%,0.38,0.68,-0.30,27,高新发展,0.47%,8.56
2018-01-24,09:45,医药商业,4921.04,-0.37%,0.37,0.58,-0.22,22,鹭燕医药,0.47%,29.84
2018-01-24,09:45,化工新材料,4096.82,-0.60%,0.34,0.51,-0.18,15,石大胜华,0.31%,22.93
2018-01-24,09:45,仪器仪表,2831.42,-0.47%,0.22,0.39,-0.16,28,安车检测,1.79%,70.55
2018-01-24,09:45,农业服务,7459.56,-0.38%,0.13,0.15,-0.02,9,金河生物,0.45%,6.72
2018-01-24,09:45,交运设备服务,1169.72,-0.27%,0.12,0.23,-0.10,11,申华控股,0.37%,2.70
2018-01-24,09:45,酒店及餐饮,1315.17,-0.50%,0.11,0.14,-0.04,9,岭南控股,0.35%,11.47
2018-01-24,09:45,公交,1224.26,-0.16%,0.08,0.11,-0.03,8,锦江投资,1.46%,15.26
2018-01-24,09:50,银行,1254.84,0.37%,62.39,48.29,14.10,52,招商银行,2.97%,35.06
2018-01-24,09:50,证券,1346.08,0.92%,36.10,30.72,5.38,36,西部证券,4.79%,13.77
2018-01-24,09:50,房地产开发,2409.6,0.40%,35.02,28.08,6.95,127,阳光股份,9.97%,8.49
2018-01-24,09:50,有色冶炼加工,1999.23,-1.03%,13.79,25.20,-11.41,80,白银有色,3.52%,7.36
2018-01-24,09:50,建筑装饰,3891.5,-0.27%,13.76,12.33,1.42,118,设研院,4.97%,91.90
2018-01-24,09:50,化学制品,3544.33,-0.48%,11.68,14.27,-2.59,188,新开源,9.70%,41.83
2018-01-24,09:50,保险及其他,2961.25,-0.39%,9.86,13.41,-3.55,27,鲁信创投,0.86%,14.02
2018-01-24,09:50,零售,1587.71,0.11%,9.70,5.22,4.48,76,美凯龙,6.21%,22.90
2018-01-24,09:50,计算机应用,7446.6,-0.32%,9.48,12.59,-3.11,160,汇金科技,10.01%,43.64
2018-01-24,09:50,光学光电子,3071.91,-0.51%,8.65,18.07,-9.41,59,木林森,9.04%,55.12
2018-01-24,09:50,化学制药,3707.39,0.01%,7.58,9.82,-2.24,90,九洲药业,10.02%,18.01
2018-01-24,09:50,基础化学,2404.83,-0.62%,6.95,7.96,-1.01,45,卫星石化,1.52%,19.42
2018-01-24,09:50,通信服务,2643.41,-0.73%,6.64,6.81,-0.17,42,上海钢联,3.21%,59.55
2018-01-24,09:50,饮料制造,2158.64,-0.80%,6.55,8.53,-1.98,41,伊力特,1.30%,29.68
2018-01-24,09:50,电气设备,3266.32,-0.72%,6.18,9.51,-3.33,191,弘讯科技,3.12%,8.58
2018-01-24,09:50,专用设备,3454.17,-0.58%,5.11,7.28,-2.17,142,天永智能,9.99%,31.94
2018-01-24,09:50,钢铁,1465.32,-0.67%,4.89,6.14,-1.25,32,*ST重钢,1.34%,2.27
2018-01-24,09:50,传媒,2799.66,-0.31%,4.77,5.64,-0.87,103,蓝色光标,7.60%,6.37
2018-01-24,09:50,燃气水务,1691.73,0.53%,4.74,4.41,0.33,37,贵州燃气,6.79%,31.30
2018-01-24,09:50,汽车零部件,2996.44,-0.57%,4.30,5.77,-1.47,106,湘油泵,10.00%,33.11
2018-01-24,09:50,通信设备,3230.21,-0.62%,4.22,7.66,-3.44,87,海能达,1.83%,14.99
2018-01-24,09:50,白色家电,3497.14,-1.06%,4.07,6.87,-2.80,48,*ST圣莱,1.28%,9.50
2018-01-24,09:50,电子制造,4700.59,-0.94%,3.87,5.24,-1.37,48,盈趣科技,10.00%,63.13
2018-01-24,09:50,半导体及元件,3419.74,-0.68%,3.76,6.54,-2.78,73,法拉电子,1.54%,46.20
2018-01-24,09:50,建筑材料,3953.99,-0.72%,3.46,6.19,-2.72,72,凯伦股份,0.95%,35.04
2018-01-24,09:50,煤炭开采,1423.06,-1.34%,2.99,6.25,-3.26,33,*ST平能,1.19%,5.11
2018-01-24,09:50,物流,4995.63,0.90%,2.90,2.63,0.27,35,上海雅仕,10.01%,34.17
2018-01-24,09:50,其他电子,3996.9,-0.75%,2.84,3.70,-0.86,48,飞乐音响,1.57%,9.71
2018-01-24,09:50,环保工程,4522.8,-0.74%,2.83,4.35,-1.51,42,鹏鹞环保,3.54%,23.69
2018-01-24,09:50,新材料,4185.05,-0.75%,2.76,4.68,-1.93,34,璞泰来,4.10%,49.01
2018-01-24,09:50,生物制品,5525.93,-0.26%,2.53,2.97,-0.44,49,九强生物,3.09%,15.68
2018-01-24,09:50,公路铁路运输,995.622,0.34%,2.50,1.76,0.73,24,皖通高速,3.07%,11.40
2018-01-24,09:50,化工合成材料,3318.66,-0.48%,2.47,3.66,-1.19,77,华谊集团,2.31%,9.31
2018-01-24,09:50,中药,2956.26,-0.22%,2.45,4.36,-1.91,68,振东制药,10.04%,14.25
2018-01-24,09:50,电力,1048.21,-0.17%,2.43,3.20,-0.77,70,穗恒运A,6.05%,8.59
2018-01-24,09:50,采掘服务,1260.14,0.55%,2.14,1.46,0.68,15,海油工程,3.89%,6.95
2018-01-24,09:50,通用设备,3392.21,-0.53%,2.14,3.50,-1.36,152,华菱精工,43.98%,14.70
2018-01-24,09:50,机场航运,2194.82,-0.45%,1.99,3.11,-1.12,11,深圳机场,0.11%,9.02
2018-01-24,09:50,农产品加工,2760.02,-0.40%,1.93,2.62,-0.69,37,佩蒂股份,4.27%,43.99
2018-01-24,09:50,食品加工制造,3391.53,-0.20%,1.91,2.67,-0.76,50,元祖股份,6.73%,20.45
2018-01-24,09:50,汽车整车,1618.88,-0.55%,1.88,3.07,-1.19,25,中国重汽,1.82%,17.30
2018-01-24,09:50,港口航运,906.254,-0.16%,1.87,2.11,-0.23,28,中远海控,1.30%,7.00
2018-01-24,09:50,医疗器械服务,7381.91,-0.34%,1.82,2.09,-0.27,55,三诺生物,5.90%,21.90
2018-01-24,09:50,计算机设备,2534.38,-0.66%,1.63,3.03,-1.39,47,新北洋,1.42%,12.87
2018-01-24,09:50,家用轻工,3815.14,-0.49%,1.48,1.75,-0.28,69,晨光文具,2.54%,25.02
2018-01-24,09:50,养殖业,2727.3,-0.63%,1.43,1.47,-0.04,23,国联水产,0.98%,7.21
2018-01-24,09:50,非汽车交运,3079.63,-0.80%,1.35,2.14,-0.79,20,华铁股份,0.12%,8.01
2018-01-24,09:50,国防军工,1273.72,-0.70%,1.31,2.08,-0.78,40,景嘉微,0.70%,51.71
2018-01-24,09:50,贸易,2686.01,-0.47%,1.25,1.82,-0.57,33,上海物贸,1.49%,15.03
2018-01-24,09:50,包装印刷,2581.63,-0.63%,1.20,1.54,-0.34,35,英联股份,3.69%,19.69
2018-01-24,09:50,造纸,1792.02,-1.05%,1.06,2.31,-1.25,21,青山纸业,0.00%,3.91
2018-01-24,09:50,视听器材,2551.7,-1.12%,1.05,1.43,-0.38,13,海信电器,0.81%,16.26
2018-01-24,09:50,服装家纺,2689.5,-0.37%,1.05,1.40,-0.35,52,开开实业,3.11%,10.94
2018-01-24,09:50,景点及旅游,2494.69,-0.07%,0.94,0.88,0.06,23,中国国旅,1.98%,49.94
2018-01-24,09:50,石油矿业开采,1786.79,-0.55%,0.94,1.55,-0.61,13,洲际油气,0.46%,4.37
